tx_unix_ms(phone),rx_unix_ms(esp32),payload_counter,delta_ms,rssi_dbm,tx_device_name
1764014087001,1764014087892,89,891,-74,A72Aziz
1764014087295,1764014087168,90,-127,-76,A72Aziz
1764014087591,1764014087380,91,-211,-76,A72Aziz
1764014087885,1764014088657,92,772,-75,A72Aziz
1764014089067,1764014089065,96,-2,-74,A72Aziz
1764014089361,1764014089352,97,-9,-74,A72Aziz
1764014089659,1764014090629,98,970,-72,A72Aziz
1764014089955,1764014090908,99,953,-76,A72Aziz
1764014090251,1764014090194,100,-57,-73,A72Aziz
1764014090545,1764014090477,101,-68,-73,A72Aziz
1764014090843,1764014091756,102,913,-72,A72Aziz
1764014091138,1764014091031,103,-107,-72,A72Aziz
1764014091725,1764014092604,105,879,-75,A72Aziz
1764014092022,1764014092895,106,873,-72,A72Aziz
1764014092316,1764014092161,107,-155,-72,A72Aziz
1764014092611,1764014092443,108,-168,-77,A72Aziz
1764014092905,1764014093890,109,985,-79,A72Aziz
1764014093202,1764014093003,110,-199,-72,A72Aziz
1764014093498,1764014093284,111,-214,-72,A72Aziz
1764014093789,1764014094571,112,782,-79,A72Aziz
1764014094083,1764014094038,113,-45,-78,A72Aziz
1764014095259,1764014095254,117,-5,-77,A72Aziz
1764014095556,1764014096542,118,986,-78,A72Aziz
1764014095849,1764014096823,119,974,-74,A72Aziz
1764014096145,1764014096097,120,-48,-79,A72Aziz
1764014096436,1764014096379,121,-57,-78,A72Aziz
1764014097020,1764014097947,123,927,-79,A72Aziz
1764014097316,1764014097471,124,155,-78,A72Aziz
1764014097609,1764014098584,125,975,-72,A72Aziz
1764014097904,1764014098790,126,886,-72,A72Aziz
1764014098200,1764014098066,127,-134,-78,A72Aziz
1764014098498,1764014098352,128,-146,-72,A72Aziz
1764014098791,1764014099635,129,844,-71,A72Aziz
1764014099381,1764014099194,131,-187,-75,A72Aziz
1764014099677,1764014099484,132,-193,-75,A72Aziz
1764014099972,1764014100764,133,792,-79,A72Aziz
1764014101453,1764014101447,138,-6,-72,A72Aziz
1764014101744,1764014102718,139,974,-71,A72Aziz
1764014102039,1764014102010,140,-29,-77,A72Aziz
1764014102335,1764014102310,141,-25,-76,A72Aziz
1764014102629,1764014103571,142,942,-74,A72Aziz
1764014102923,1764014103849,143,926,-73,A72Aziz
1764014103218,1764014103134,144,-84,-72,A72Aziz
1764014103511,1764014103408,145,-103,-73,A72Aziz
1764014103810,1764014104689,146,879,-74,A72Aziz
1764014104104,1764014104976,147,872,-77,A72Aziz
1764014104397,1764014104255,148,-142,-75,A72Aziz
1764014104694,1764014105536,149,842,-73,A72Aziz
1764014104991,1764014105816,150,825,-76,A72Aziz
1764014105287,1764014105100,151,-187,-75,A72Aziz
1764014105581,1764014105384,152,-197,-76,A72Aziz
1764014105877,1764014106659,153,782,-72,A72Aziz
1764014106173,1764014106947,154,774,-77,A72Aziz
1764014107356,1764014107349,158,-7,-74,A72Aziz
1764014107955,1764014108909,160,954,-77,A72Aziz
1764014108251,1764014108191,161,-60,-76,A72Aziz
1764014108543,1764014108470,162,-73,-76,A72Aziz
1764014108837,1764014109757,163,920,-75,A72Aziz
1764014109133,1764014109039,164,-94,-73,A72Aziz
1764014109427,1764014109316,165,-111,-78,A72Aziz
1764014109728,1764014110600,166,872,-77,A72Aziz
1764014110024,1764014110876,167,852,-77,A72Aziz
1764014110319,1764014110174,168,-145,-74,A72Aziz
1764014110613,1764014110440,169,-173,-77,A72Aziz
1764014110909,1764014111902,170,993,-81,A72Aziz
1764014111204,1764014111015,171,-189,-78,A72Aziz
1764014111500,1764014111283,172,-217,-77,A72Aziz
1764014111795,1764014112569,173,774,-74,A72Aziz
1764014112091,1764014112868,174,777,-74,A72Aziz
1764014113259,1764014113302,178,43,-74,A72Aziz
1764014113554,1764014114540,179,986,-74,A72Aziz
1764014113853,1764014114916,180,1063,-78,A72Aziz
1764014114141,1764014114096,181,-45,-73,A72Aziz
1764014114435,1764014114383,182,-52,-74,A72Aziz
1764014114729,1764014115659,183,930,-75,A72Aziz
1764014115025,1764014115940,184,915,-74,A72Aziz
1764014115321,1764014115219,185,-102,-80,A72Aziz
1764014115616,1764014116507,186,891,-80,A72Aziz
1764014115906,1764014116788,187,882,-76,A72Aziz
1764014116195,1764014116066,188,-129,-75,A72Aziz
1764014116489,1764014116348,189,-141,-75,A72Aziz
1764014116784,1764014117638,190,854,-75,A72Aziz
1764014117079,1764014117183,191,104,-81,A72Aziz
1764014117370,1764014117296,192,-74,-77,A72Aziz
1764014117662,1764014117471,193,-191,-75,A72Aziz
1764014117955,1764014118759,194,804,-74,A72Aziz
1764014118255,1764014118038,195,-217,-80,A72Aziz
1764014118845,1764014119600,197,755,-75,A72Aziz
